uid,vid,cid,playtime,duration,date,rank
103709,104268,100270,21642,9034,20200904,1
103709,103104,100063,6612,8281,20200904,2
103709,103484,100009,14145,25088,20200904,3
103709,102980,100049,10203,9167,20200904,4
103709,104473,100113,26798,14867,20200904,5
103719,103854,100054,19423,48149,20200904,1
103719,100539,100019,1344,52581,20200904,2
103719,103810,100010,1669,6884,20200904,3
103719,105144,100013,878,7167,20200904,4
103719,104046,100049,1463,10960,20200904,5
103722,103791,100338,2978,8399,20200904,1
103722,100074,100042,1477,6340,20200904,2
103722,101166,100180,8533,16719,20200904,3
103722,100579,100000,2992,8033,20200904,4
103722,100642,100049,0,6075,20200904,5
103725,103552,100053,2482,10731,20200904,1
103725,102770,100000,2513,14933,20200904,2
103725,100442,100047,2587,7700,20200904,3
103725,107385,100419,4194,42200,20200904,4
103725,104727,100000,3271,9021,20200904,5
103732,100350,100100,6090,8704,20200904,1
103732,104125,100045,7448,9721,20200904,2
103732,100118,100052,8192,8150,20200904,3
103732,100308,100027,5594,9155,20200904,4
103732,102620,100027,7334,19923,20200904,5
103746,102264,100005,9662,7524,20200904,1
103746,100453,100042,14500,5667,20200904,2
103746,101013,100043,7677,11796,20200904,3
103746,101638,100005,15498,7300,20200904,4
103746,100219,100083,7731,10449,20200904,5
103750,100717,100005,593,9610,20200904,1
103750,101256,100190,406,5712,20200904,2
103750,101650,100054,375,57567,20200904,3
103750,102834,100010,18749,12073,20200904,4
103750,101029,100012,381,32417,20200904,5
103756,102318,100037,18424,15634,20200904,1
103756,100492,100004,18341,8167,20200904,2
103756,101939,100011,20838,8101,20200904,3
103756,105590,100019,18957,14815,20200904,4
103756,103885,100015,1910,8900,20200904,5
103758,100692,100054,0,34826,20200904,1
103758,102859,100019,2670,13255,20200904,2
103758,103810,100010,33579,6884,20200904,3
103758,100778,100000,0,11360,20200904,4
103758,104222,100000,0,16575,20200904,5
103764,102745,100018,7949,15521,20200904,1
103764,102318,100037,1244,15655,20200904,2
103764,102782,100065,1264,4459,20200904,3
103764,100736,100140,7932,9003,20200904,4
103764,100958,100048,7892,11755,20200904,5
103773,105461,100179,7868,14139,20200904,1
103773,102252,100090,7772,12771,20200904,2
103773,100356,100000,7988,9056,20200904,3
103773,103975,100036,5137,9771,20200904,4
103773,109299,100009,9819,5062,20200904,5
103799,101145,100013,5965,11534,20200904,1
103799,106448,100028,5931,11700,20200904,2
103799,104443,100017,5954,8120,20200904,3
103799,102760,100043,5959,6188,20200904,4
103799,106300,100009,5941,11332,20200904,5
103800,103118,100037,11828,8104,20200904,1
103800,100389,100010,14408,9167,20200904,2
103800,101663,100026,18482,7360,20200904,3
103800,100930,100017,11164,16000,20200904,4
103800,100316,100054,12353,4667,20200904,5
103801,100198,100007,9031,36223,20200904,1
103801,107124,100009,8869,3037,20200904,2
103801,103966,100065,8872,9010,20200904,3
103801,100408,100049,11891,7942,20200904,4
103801,100276,100024,8840,12067,20200904,5
103802,100522,100027,13053,11512,20200904,1
103802,102864,100017,14397,10200,20200904,2
103802,103471,100001,14458,56734,20200904,3
103802,103914,100019,12713,32183,20200904,4
103802,101817,100027,15194,7641,20200904,5
103803,104678,100009,2535,10400,20200904,1
103803,100138,100027,7351,8313,20200904,2
103803,103539,100027,6751,10051,20200904,3
103803,102859,100019,23001,13255,20200904,4
103803,100563,100113,14081,5062,20200904,5
103804,103894,100011,6477,10455,20200904,1
103804,103092,100009,7578,13655,20200904,2
103804,105390,100019,4264,6987,20200904,3
103804,104853,100000,5827,11657,20200904,4
103804,104744,100009,3994,8289,20200904,5
103805,105876,100009,4758,9451,20200904,1
103805,106198,100039,10283,15400,20200904,2
103805,101283,100000,10281,11240,20200904,3
103805,102384,100270,5907,16600,20200904,4
103805,100377,100027,10265,9601,20200904,5
103806,106300,100009,3882,11300,20200904,1
103806,100930,100017,18295,16067,20200904,2
103806,102225,100055,1632,12079,20200904,3
103806,102106,100057,4319,12880,20200904,4
103806,100088,100027,13903,7934,20200904,5
103812,103145,100009,12810,10900,20200904,1
103812,104251,100356,9909,10934,20200904,2
103812,103504,100000,9946,9010,20200904,3
103812,104670,100017,9911,6934,20200904,4
103812,100176,100017,9918,7467,20200904,5
103817,103987,100147,3659,12034,20200904,1
103817,100801,100055,3233,3065,20200904,2
103817,108193,100010,8156,12221,20200904,3
103817,100198,100007,8566,36223,20200904,4
103817,106304,100043,4714,9335,20200904,5
103818,107321,100027,17970,11075,20200904,1
103818,102318,100037,653,15655,20200904,2
103818,102318,100037,11152,15655,20200904,3
103818,102937,100005,5008,12534,20200904,4
103818,102864,100017,4129,10221,20200904,5
103824,103262,100313,5229,16038,20200904,1
103824,104965,100049,5633,12028,20200904,2
103824,103810,100010,2043,6884,20200904,3
103824,103987,100147,3532,12034,20200904,4
103824,100481,100027,2689,18019,20200904,5
103833,101638,100005,6990,7300,20200904,1
103833,104630,100028,2183,11496,20200904,2
103833,101256,100190,1223,5712,20200904,3
103833,102988,100027,912,9276,20200904,4
103833,103386,100005,679,7080,20200904,5
103838,100928,100028,4008,8034,20200904,1
103838,101876,100043,11280,8434,20200904,2
103838,105645,100005,4259,10624,20200904,3
103838,102318,100037,8276,15655,20200904,4
103838,104560,100000,8254,8055,20200904,5
103843,101273,100017,2969,7175,20200904,1
103843,101492,100011,7991,6017,20200904,2
103843,103779,100030,9960,11717,20200904,3
103843,101950,100027,8991,7805,20200904,4
103843,100135,100055,2991,11912,20200904,5
103845,100801,100055,4004,3065,20200904,1
103845,100356,100000,3770,9056,20200904,2
103845,107068,100009,4011,13050,20200904,3
103845,103801,100339,3997,11055,20200904,4
103845,101117,100174,3987,113024,20200904,5
103849,103315,100027,2003,55821,20200904,1
103849,102950,100019,7875,17137,20200904,2
103849,100023,100013,8883,5771,20200904,3
103849,100011,100011,6720,8960,20200904,4
103849,103483,100027,4308,9309,20200904,5
103851,105810,100055,7503,12632,20200904,1
103851,105391,100018,7607,50109,20200904,2
103851,100801,100055,7491,3065,20200904,3
103851,100212,100082,7374,19870,20200904,4
103851,104214,100015,7453,10100,20200904,5
103853,105421,100236,2757,9567,20200904,1
103853,104744,100009,2748,8289,20200904,2
103853,102875,100045,3286,8242,20200904,3
103853,102770,100000,6481,14933,20200904,4
103853,105098,100000,4540,13421,20200904,5
103857,104423,100330,14809,11295,20200904,1
103857,102725,100224,16059,7106,20200904,2
103857,100080,100017,15376,6188,20200904,3
103857,102071,100027,3201,7067,20200904,4
103857,103539,100027,2709,10051,20200904,5
103862,104423,100330,18449,11295,20200904,1
103862,101678,100000,3310,14167,20200904,2
103862,102549,100036,3350,7534,20200904,3
103862,106059,100000,22079,12353,20200904,4
103862,102200,100000,3372,11267,20200904,5
103863,102725,100224,13336,7106,20200904,1
103863,105145,100000,0,8638,20200904,2
103863,102937,100005,1319,12534,20200904,3
103863,103721,100010,3579,9100,20200904,4
103863,102318,100037,2882,15655,20200904,5
103872,105585,100152,8524,16200,20200904,1
103872,104592,100013,7288,7200,20200904,2
103872,105724,100225,2446,37267,20200904,3
103872,103536,100000,4102,9534,20200904,4
103872,102877,100045,11423,8200,20200904,5
103882,102725,100224,13733,7167,20200904,1
103882,108193,100010,3448,12200,20200904,2
103882,100410,100000,4953,13248,20200904,3
103882,103205,100026,3519,7209,20200904,4
103882,103024,100221,6043,9009,20200904,5
103891,100801,100055,10056,3065,20200904,1
103891,102846,100037,10090,7234,20200904,2
103891,104214,100015,5312,10100,20200904,3
103891,100458,100000,5363,3994,20200904,4
103891,102407,100019,0,6688,20200904,5
103895,101243,100049,11568,11267,20200904,1
103895,101658,100005,6678,8500,20200904,2
103895,104732,100224,6546,6934,20200904,3
103895,100801,100055,10449,3034,20200904,4
103895,100635,100019,7289,10217,20200904,5
103905,102421,100000,12779,14070,20200904,1
103905,103504,100000,1693,9010,20200904,2
103905,101169,100013,1745,7871,20200904,3
103905,100491,100033,5786,14534,20200904,4
103905,103017,100027,9705,10310,20200904,5
103915,108026,100009,7684,11488,20200904,1
103915,101766,100009,5220,5400,20200904,2
103915,102162,100019,3432,11155,20200904,3
103915,103987,100147,6474,12034,20200904,4
103915,102859,100019,2443,13255,20200904,5
103918,104807,100026,9032,15253,20200904,1
103918,100458,100000,0,3994,20200904,2
103918,103065,100203,8252,20205,20200904,3
103918,103065,100203,7102,20205,20200904,4
103918,104214,100015,0,10100,20200904,5
103925,100458,100000,9811,3994,20200904,1
103925,101481,100017,8798,5943,20200904,2
103925,105318,100009,7143,3437,20200904,3
103925,103894,100011,6735,10455,20200904,4
103925,102112,100000,6345,10600,20200904,5
103929,107266,100027,6708,7234,20200904,1
103929,102076,100075,7672,15186,20200904,2
103929,106193,100000,7686,6804,20200904,3
103929,100692,100054,7886,34867,20200904,4
103929,103092,100009,6663,13634,20200904,5
103946,100727,100019,12982,11288,20200904,1
103946,101950,100027,7403,7805,20200904,2
103946,100499,100000,12266,13067,20200904,3
103946,102318,100037,4810,15655,20200904,4
103946,102809,100017,28238,20521,20200904,5
103966,102725,100224,6279,7167,20200904,1
103966,101678,100000,4192,14167,20200904,2
103966,103920,100000,11137,13909,20200904,3
103966,105161,100018,5229,4034,20200904,4
103966,107415,100028,8667,10011,20200904,5
103968,108888,100013,1086,13988,20200904,1
103968,106436,100000,4846,13467,20200904,2
103968,103827,100053,1570,14767,20200904,3
103968,104440,100028,304,7008,20200904,4
103968,104440,100028,3284,7008,20200904,5
103970,101814,100027,0,8161,20200904,1
103970,101329,100063,10055,4598,20200904,2
103970,102951,100004,8060,12321,20200904,3
103970,100390,100000,8120,7175,20200904,4
103970,103666,100091,8002,8986,20200904,5
103975,104443,100017,12911,8120,20200904,1
103975,100356,100000,9227,9056,20200904,2
103975,105920,100045,8336,8055,20200904,3
103975,106601,100009,7401,7234,20200904,4
103975,103287,100024,5529,6101,20200904,5
103978,102725,100224,5532,7106,20200904,1
103978,103920,100000,8986,13932,20200904,2
103978,100037,100029,9910,6088,20200904,3
103978,101117,100174,944,113024,20200904,4
103978,103810,100010,1027,6884,20200904,5
103984,102725,100224,1505,7106,20200904,1
103984,103450,100017,23288,10334,20200904,2
103984,102088,100247,4517,9728,20200904,3
103984,102252,100090,37284,12771,20200904,4
103984,101334,100195,57259,10588,20200904,5
103992,102725,100224,4102,7106,20200904,1
103992,101766,100009,154,5400,20200904,2
103992,106865,100054,7283,12446,20200904,3
103992,105487,100048,4925,16355,20200904,4
103992,100458,100000,3115,3994,20200904,5
104004,104077,100017,11008,8234,20200904,1
104004,101678,100000,12464,14101,20200904,2
104004,102345,100000,564,13200,20200904,3
104004,103969,100027,2322,8267,20200904,4
104004,102356,100005,1437,142153,20200904,5
104010,100458,100000,8863,3967,20200904,1
104010,104443,100017,5518,8100,20200904,2
104010,101238,100005,9934,139134,20200904,3
104010,100583,100026,13480,11760,20200904,4
104010,103248,100013,1867,12000,20200904,5
104022,106817,100053,15901,13200,20200904,1
104022,100580,100017,13777,3367,20200904,2
104022,102318,100037,2347,15655,20200904,3
104022,103355,100043,14046,11567,20200904,4
104022,101245,100019,2407,140156,20200904,5
104025,106629,100049,9078,23567,20200904,1
104025,100070,100039,5076,123762,20200904,2
104025,103894,100011,4729,10434,20200904,3
104025,105362,100054,3058,11734,20200904,4
104025,104703,100013,15053,10767,20200904,5
104029,102387,100061,9627,8034,20200904,1
104029,103920,100000,2193,13932,20200904,2
104029,100408,100049,3671,7942,20200904,3
104029,100179,100053,6315,11150,20200904,4
104029,102004,100118,2374,13674,20200904,5
104031,100888,100112,9991,9451,20200904,1
104031,103927,100027,1941,5572,20200904,2
104031,100801,100055,10049,3065,20200904,3
104031,102725,100224,10045,7106,20200904,4
104031,103899,100017,10042,31182,20200904,5
104032,100727,100019,9765,11267,20200904,1
104032,100430,100035,10533,9900,20200904,2
104032,100458,100000,10724,3967,20200904,3
104032,103927,100027,10697,5600,20200904,4
104032,103740,100017,10432,9634,20200904,5
104045,100290,100000,962,9706,20200904,1
104045,106714,100028,4216,8011,20200904,2
104045,102318,100037,6085,15655,20200904,3
104045,104853,100000,2687,11657,20200904,4
104045,101603,100011,26586,11564,20200904,5
104054,102725,100224,7097,7167,20200904,1
104054,100458,100000,7241,3967,20200904,2
104054,105476,100177,11802,7406,20200904,3
104054,106193,100000,11832,6804,20200904,4
104054,105554,100000,6694,5084,20200904,5
104056,107316,100019,8304,5500,20200904,1
104056,100718,100024,6807,10334,20200904,2
104056,102075,100000,8000,11100,20200904,3
104056,105034,100054,8958,8334,20200904,4
104056,106014,100009,8063,3800,20200904,5
104067,101933,100000,3027,9984,20200904,1
104067,104251,100356,13638,10884,20200904,2
104067,103762,100053,1966,12321,20200904,3
104067,101094,100049,11056,10008,20200904,4
104067,100465,100023,1889,7355,20200904,5
104069,104443,100017,1644,8120,20200904,1
104069,102748,100037,8639,6804,20200904,2
104069,102418,100054,8616,57567,20200904,3
104069,103252,100042,8615,7100,20200904,4
104069,101223,100019,8668,26146,20200904,5
104071,104214,100015,2341,10100,20200904,1
104071,100356,100000,49326,9056,20200904,2
104071,107126,100028,28822,14982,20200904,3
104071,102318,100037,4447,15655,20200904,4
104071,106799,100036,540,55167,20200904,5
104079,101756,100000,1964,8725,20200904,1
104079,100458,100000,3549,3967,20200904,2
104079,101066,100000,2459,5155,20200904,3
104079,100408,100049,2623,7942,20200904,4
104079,104200,100000,2597,11067,20200904,5
104081,108057,100053,372,4055,20200904,1
104081,104403,100113,7333,10688,20200904,2
104081,105466,100049,13727,27688,20200904,3
104081,100356,100000,10516,9056,20200904,4
104081,103782,100049,6198,12213,20200904,5
104082,100458,100000,4024,3994,20200904,1
104082,103038,100010,4837,6873,20200904,2
104082,103038,100010,371,6873,20200904,3
104082,103038,100010,471,6873,20200904,4
104082,102481,100010,5251,12434,20200904,5
104084,101412,100026,20049,18267,20200904,1
104084,100453,100042,23731,5667,20200904,2
104084,105203,100011,16361,11534,20200904,3
104084,100430,100035,19132,9900,20200904,4
104084,104048,100054,17877,31198,20200904,5
104094,101931,100240,32924,6900,20200904,1
104094,103471,100001,9457,56734,20200904,2
104094,104965,100049,5966,11982,20200904,3
104094,102446,100005,6561,7019,20200904,4
104094,103484,100009,8350,25088,20200904,5
104096,103205,100026,57931,7209,20200904,1
104096,102859,100019,15748,13255,20200904,2
104096,103539,100027,2547,10051,20200904,3
104096,101001,100027,5924,33158,20200904,4
104096,104213,100049,8641,6067,20200904,5
104102,100458,100000,10403,3994,20200904,1
104102,108176,100027,14184,4000,20200904,2
104102,100815,100027,9207,5394,20200904,3
104102,103810,100010,9201,6884,20200904,4
104102,107124,100009,7158,3065,20200904,5
104106,110032,100009,6081,1044,20200904,1
104106,100579,100000,0,8033,20200904,2
104106,101483,100037,8701,7595,20200904,3
104106,102314,100054,8700,99400,20200904,4
104106,101848,100014,6144,6234,20200904,5
104114,102075,100000,3876,11121,20200904,1
104114,104422,100000,14073,5712,20200904,2
104114,101450,100090,1596,15267,20200904,3
104114,103678,100019,15487,9621,20200904,4
104114,104853,100000,12930,11657,20200904,5
104123,104732,100224,5782,6867,20200904,1
104123,102725,100224,9493,7106,20200904,2
104123,103145,100009,6539,10900,20200904,3
104123,102147,100017,8294,8081,20200904,4
104123,100758,100000,5618,8421,20200904,5
104136,102725,100224,8511,7106,20200904,1
104136,100458,100000,4045,3994,20200904,2
104136,101319,100014,20035,10778,20200904,3
104136,102138,100012,6364,17090,20200904,4
104136,104940,100019,4393,4969,20200904,5
104142,102725,100224,4169,7106,20200904,1
104142,103262,100313,15044,16038,20200904,2
104142,101516,100019,13111,9643,20200904,3
104142,102574,100027,4625,8962,20200904,4
104142,103792,100253,5687,11500,20200904,5
104154,100930,100017,12837,16000,20200904,1
104154,100453,100042,12846,5667,20200904,2
104154,100505,100027,12803,9500,20200904,3
104154,102988,100027,12843,9276,20200904,4
104154,103009,100011,12845,11378,20200904,5
104159,101807,100005,46846,7723,20200904,1
104159,106198,100039,4055,15421,20200904,2
104159,104214,100015,3479,10100,20200904,3
104159,100579,100000,4800,8033,20200904,4
104159,100801,100055,10724,3065,20200904,5
104165,102805,100017,10281,7367,20200904,1
104165,101365,100037,20627,8731,20200904,2
104165,103168,100018,7699,9866,20200904,3
